relation_id	relation_name	gene_words	hpoterm_words	words	sentences_before	sentences_after	expectation
RELATION_GENEHPOTERM_SCPDFS_20860.pdf_244_244_13_13_25_25	F18/HP:0002014|Diarrhea	{13}	{25}	{Previous,studies,have,conﬁrmed,that,the,enterotoxigenic,E.,coli,strain,F18,(,ETEC,F18,),is,the,main,pathogen,responsible,for,porcine,post,—,weaning,diarrhea,(,PWD,),and,porcine,edema,disease,(,ED,),(,Nagy,et,al.,",",1990,;,Wittig,et,al.,",",1995,),.}	{"Fimbrial adhesins produced by ETEC that are able to bind to porcine mucosa include K88 ( F4 ) , K99 ( F5 ) , 9871 ’ ( F6 ) , F41 ( F7 ) and F18 ( lmberechts et al. , 1997 ; Wilson and Francis , 1986 ) .","Out of these , E. coli strains that produce [ ( 88 adhesin are the major cause of diarrhea in newborn piglets ( Grange et al. , 1998 ) ."}	{"The analysis of expression at regular early time points was important as newborn piglets are known to have diarrhea as a result of ETEC F4 infection during the ﬁrst week of life and post — weaning are vulnerable to diarrhea and edema disease caused by ETEC F18 infection ( Bertschinger et al. , 1990 ) .","Molecular epidemiology of porcine diarrhea has shown that ETEC F4 receptors are mainly expressed in the small"}	0.3
RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0090028.pdf_574_574_2_2_35_35_UNSUP	GL/HP:0003006|Neuroblastoma	{2}	{35}	{Saulnier,Sholler,GL,",",Ferguson,VV,",",Bergendahl,G,",",Currier,E,",",Lenox,SR,",",et,al.,(,2012,),A,Pilot,Trial,Testing,the,Feasibility,of,Using,lVIolecular-Guided,Therapy,in,Patients,with,Recurrent,Neuroblastoma,.}	{"Vail D ( 2011 ) Veterinary Co-operative Oncology Group - Common Terminology Criteria for Adverse Events ( V COG-CTCAE ) following chemo » therapy or biological antineoplastic therapy in dogs and cats v1 .1 .","Veterinary and Comparative Oncology 10 : 1 — 30 ."}	{"Journal of Cancer Therapy 3 : pp .","602 — 6l2 ."}	0
RELATION_GENEHPOTERM_journal.pgen.1002373.pdf_759_759_26_26_28_29	TSC2/HP:0000855|Insulin resistance	{26}	{28,29}	{Cao,Y,",",Kamioka,Y,",",Yokoi,N,",",Kol,),ayashi,T,",",Hino,O,",",et,al.,(,2006,),Interaction,of,FoxO1,and,TSC2,induces,insulin,resistance,through,activation,of,the,mammalian,target,of,rapamycin/p70,S6K,pathway,.}	{"Slaidina IVI , Delanoue R , Gronke S , Partridge L , Leopold P ( 2009 ) A Drosophila insulin-like peptide promotes growth during nonfeeding states .","Dev Cell 17 : 8744884 ."}	{"J Biol Chem 281 : 40242440251 .","Gao X , Zhang Y , Arrazola P , Hino O , Kobayashi T , et al. ( 2002 ) Tsc tumour suppressor proteins antagonize amino-acid-TOR signalling ."}	0.016
RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0013055.pdf_902_902_1_1_32_32_UNSUP	RD/HP:0002861|Melanoma	{1}	{32}	{Rao,RD,",",VVindschitl,HE,",",AllredJB,",",Lowe,VJ,",",lVIaples,WU,",",et,al.,(,2006,),Phase,II,trial,of,the,mTOR,inhibitor,everolimus,(,RAD-001,),in,metastatic,melanoma,.}	{"http://wwwv-ol.ibm.com/ software/integration/optimization / cplex / .",.}	{"Journal of Clinical Oncology 24 : 8043 .","4b / PLoS ONE | www ."}	0
RELATION_GENEHPOTERM_journal.pone.0058491.pdf_458_458_7_7_27_29	JH/HP:0004836|Acute promyelocytic leukemia	{7}	{27,28,29}	{Baljevic,l,"\\\\",’,I,",",Park,JH,",",Stein,E,",",Douer,D,",",Altman,JK,",",et,al.,(,2011,),Curing,all,patients,with,acute,promyelocytic,leukemia,:,are,we,there,yet,?}	{"Soignet SL , l \\\\ ’ Iaslak P , \\\\ / Vang ZG , Jhanwar S , Calleja E , et al. ( 1998 ) Complete remission after treatment of acute promyelocytic leukemia with arsenic trioxide .","N EnglJ lVIed 339 : 1341 — 1348 ."}	{"Hematol Oncol Clin North Am 25 : 1215 — 1233 .","Tallman MS , Altman JK ( 2009 ) How I treat acute promyelocytic leukemia ."}	0
RELATION_GENEHPOTERM_journal.pone.0025564.pdf_27_27_27_27_33_34	FBP1/HP:0003003|Colon cancer	{27}	{33,34}	{Citation,:,Chen,M,",",Zhang,J,",",Li,N,",",Qian,Z,",",Zhu,M,",",et,al.,(,2011,),Promoter,Hypermethylation,Mediated,Downregulation,of,FBP1,in,Human,Hepatocellular,Carcinoma,and,Colon,Cancer,.}	{"In summary , epigenetic inactivation of FBP1 is also common in human liver and colon cancer .","FBP1 appears to be a functional tumor suppressor involved in the liver and colon carcinogenesis ."}	{"PLoS ONE 6 ( 10 ) : e25564 .","doi :10.1371 / journa | ."}	0.738
RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0001181.pdf_177_177_9_9_7_7_UNSUP	ARI/HP:0002014|Diarrhea	{9}	{7}	{This,table,l,<,conﬁrms,that,targeting,diarrhea,",",ARI,",",and,malaria,is,imperative,to,reduce,morbidity,",",and,presumably,mortality,",",in,the,district,of,Niono,",",Mali,.}	{"Diarrhea , acute respiratory infection ( ARI ) of the lower tract , and malaria account for 59.2 % of all consultations ( 333 990 ) that were recorded : in the district of Niono [ 39 ] during this period .","For comparison , the disease frequencies for the district of Gao ( 2005 ) are also displayed [ 41 ] in the last column ."}	{"I doi :10.1371 / journa | .","pone .0001181 ."}	0.032
RELATION_GENEHPOTERM_journal.pone.0069323.pdf_360_360_27_27_23_23	T2/HP:0002664|Neoplasm	{27}	{23}	{Knopp,EA,",",Cha,S,",",],ohnson,G,",",Nfazumdar,A,",",Golfinos,],G,",",et,al.,(,1999,),Glial,neoplasms,:,dynamic,contrast-enhanced,T2,*,-,weighted,l,"\\\\",’,IR,imaging,.}	{"Radiology 238 : 6584667 .","2 ."}	{"Radiology 211 : 7914798 .","3 ."}	0.262
RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0060885.pdf_397_397_7_7_19_19_UNSUP	SE/HP:0100753|Schizophrenia	{7}	{19}	{Elman,I,",",Borsook,D,",",Lukas,SE,(,2006,),Food,intake,and,reward,mechanisms,in,patients,with,schizophrenia,:,implications,for,metabolic,disturbances,and,treatment,with,second-generation,antipsychotic,agents,.}	{"Koob GF , Volkow ND ( 2010 ) Neurocircuitry of addiction .","Neuropsychopharmacology 35 ( l ) :217 * 38 ."}	{"Neuropsychopharma ~ cology 3l ( l0 ) :209 l — 120 .","Freedman DJ , Assad JA ( 2006 ) Experience-dependent representation of visual categories in parietal cortex ."}	0.02
RELATION_GENEHPOTERM_journal.pone.0045734.pdf_29_29_9_9_44_44	HS/HP:0002099|Asthma	{9}	{44}	{Citation,:,Shin,IS,",",Lee,MY,",",Lim,HS,",",Ha,H,",",Seo,CS,",",et,al.,(,2012,),An,Extract,of,Crataegus,pinnatiﬁda,Fruit,Attenuates,Airway,Inﬂammation,by,Modulation,of,Matrix,Meta,|,|,oproteinase,—,9,in,Ovalbumin,Induced,Asthma,.}	{"Conclusions : These results showed that CPEE can protect against allergic ain/vay inflammation and can act as an MMP — 9 modulator to induce a reduction in ICAM — 1 and VCAM — 1 expression .","In conclusion , we strongly suggest the feasibility of CPEE as a therapeutic drug for allergic asthma ."}	{"PLoS ONE 7 ( 9 ) : e45734 .","doi :10.1371 / journa | ."}	0
RELATION_GENEHPOTERM_journal.pone.0076050.pdf_180_180_4_4_53_53	BDNF/HP:0100785|Insomnia	{4}	{53}	{Contrasts,showed,that,serum,BDNF,levels,in,the,group,with,no,insomnia,were,significantly,higher,compared,to,the,groups,reporting,sub,threshold,and,clinical,insomnia,(,F,(,1,),=,5.33,;,p,=,0.026,),;,(,no,insomnia,n,=,24,;,sub,threshold,insomnia,n,=,16,",",clinical,insomnia,n,=,10,),.}	{"Plotted means and standard errors estimated by ANCOVA with serum BDNF as dependent variable , insomnia severity group as independent variable and smoking as covariate .","For all three insomnia severity groups the overall effect on serum BDNF was not significant ( F ( 2 ) = 2.67 ; p : 0.080 ) ."}	{"* Denotes statistical significance at p < 0.05 .","doi :10.1371 / journa | ."}	0
RELATION_GENEHPOTERM_journal.pcbi.1003054.pdf_338_338_0_0_8_8	PDPN/HP:0009733|Glioma	{0}	{8}	{PDPN,is,used,as,a,molecular,marker,for,glioma,",",due,to,its,association,with,clinical,outcomes,[,33,],.}	{"PRDM2 is not known to be part of the RTK/RAS/PI ( 3 ) K signaling pathway .","PRDM2 is a member of the histone methyltransferase superfamily , interacts with the RB protein [ 31 ] , and is proposed as a tumor suppressor in colorectal cancer [ 32 ] ."}	{"Our results suggest that PDPN and PRDM2 may have an undiscovered role in GBM as well .","This module contains three interactions ( P = o. ooI ) ."}	0.004
RELATION_GENEHPOTERM_journal.pone.0008596.pdf_667_667_35_35_41_41	PACAP/HP:0100753|Schizophrenia	{35}	{41}	{Increased,stathminl,expression,in,SGZ,neurons,due,to,PACAP,deficiency,and,psychiatric,illness,PACAP,and,PAC1,knock-out,mice,show,abnormal,behavior,resembling,psychiatric,disorders,[,5,],and,some,SNPs,in,the,vicinity,of,the,PACAP,gene,locus,are,associated,with,schizophrenia,.}	{"The present study indicated that PACAP signaling increased the levels of Hesl and Id3 , following these inhibitory bHLH proteins decreased the expression of stathminl ( supplementary Fig .","S3 ) ."}	{"These ﬁndings suggested that the brains of schizophrenic patients may be deﬁcient in PACAP and PAC1 , resulting in increased expression of stathminl in the SGZ neurons of the dentate gyrus .","In addition , up-regulation of stathminl has previously been implicated in schizophrenia pathogenesis from the results of scanning and from comparing the anterior cingulate cortex gray matter proteomes between schizophrenia and control post-mortem human tissue using two-dimensional gel electrophoresis [ 45 ] ."}	0.988
RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0083759.pdf_97_97_67_67_49_49_UNSUP	GA/HP:0011510|Drusen	{67}	{49}	{The,severity,scale,was,:,Level,1,-,hard,drusen,(,<,63,um,),only,;,Level,2,—,intermediate,drusen,(,64,~,125,pm,),or,hyperpigmentation,only,;,Level,3,—,large,(,>,125,um,),soft,drusen,",",without,pigment,change,or,intermediate,drusen,with,pigment,change,;,Level,4,—,large,soft,drusen,AND,pigment,change,;,Level,5,—,GA,within,3000,pm,of,the,fovea,;,Level,6,—,CNV,.}	{"Cases of disparity were reviewed with additional information from clinical examination and adjudicated where necessary .","AMD severity in each eye at baseline and at follow-up visits was assessed using a previously published [ 26,27 ] 6-level severity scale based upon fundus features within a 6000 um circle centred on the fovea , with higher levels indicating more severe disease ."}	{"All participants with bilateral nonadvanced AMD had a severity Level of 3 or above in both eyes at baseline , correspondent to ‘ intermediate AMD ’ in the Beckman classiﬁcation of AMD .","[ 21 ] Change of AMD status to a more severe level on this scale was considered as progression ."}	0.01
RELATION_GENEHPOTERM_journal.pone.0092707.pdf_395_395_19_19_44_44	a1/HP:0002665|Lymphoma	{19}	{44}	{Ponce,F,",",l,"\\\\",’,Iarcha_l,T,",",Nlagnol,JP,",",Turinelli,V,",",Ledieu,D,",",et,a1,(,2010,),A,morphological,study,of608,cases,of,canine,malignant,lymphoma,in,France,with,a,focus,on,comparative,similarities,between,canine,and,human,lymphoma,morphology,.}	{"Nucleic Acids Res 39 ( Web Server issue ) : VV5514556 .","16 ."}	{"Vet Pathol 47 ( 3 ) : 414433 .","17 ."}	0.002
RELATION_GENEHPOTERM_journal.pone.0018455.pdf_16_16_13_13_27_27	CTCF/HP:0100785|Insomnia	{13}	{27}	{Hence,",",dysregulation,of,ROR1,",",PLCB1,",",or,PLCB4,by,PAX6,and,CTCF,may,be,one,mechanism,that,links,neural,and,pancreatic,dysfunction,not,only,in,insomnia,but,also,in,the,relevant,psychiatric,disorders,that,are,accompanied,with,circadian,rhythm,disruption,and,metabolic,syndrome,.}	{"In PLCB1 , CTCF was found to bind downstream of the enhancer and interact with PAX6 , suggesting that it can probably inhibit gene activation by PAX6 .","PLCB4 , a circadian gene that is closely located downstream of PLCB1 , was identified as a candidate target gene ."}	{"Citation : Ban H ] , Kim SC , Seo J , Kang H » B , Choi JK ( 2011 ) Genetic and Metabolic Characterization of Insomnia .","PLoS ONE 6 ( 4 ) : e18455 ."}	0.862
RELATION_GENEHPOTERM_SUP_F_H_SCPDFS_18493.pdf_512_512_3_3_5_5_UNSUP	RIL/actin	{3}	{5}	{The,PDZLIM,protein,RIL,modulates,actin,stress,ﬁber,tumover,and,enhances,the,association,of,alpha,—,actinin,with,F,—,actin,.}	{"Vallenius , T. , B. , Scharm , A. , Vesikansa , Luukko , l ( .",", Schafer , R , Makela , T.P. , 2004 ."}	{"Exp .","Cell Res ."}	0.016
RELATION_GENEHPOTERM_journal.pone.0039404.pdf_70_70_9_9_11_12	TS/HP:0100001|Malignant mesothelioma	{9}	{11,12}	{Here,we,have,investigated,the,mechanism,of,action,of,TS,in,malignant,mesothelioma,(,MM,),cells,",",and,report,that,TS,acts,via,redoxdependent,mechanism,that,includes,covalent,adduction,of,PRX3,",",a,mitochondrial,peroxidase,linked,to,suppression,of,apoptosis,[,"28,29",],.}	{"TS has been reported to bind directly to FOXM1 [ 23 ] and to inhibit proteosome activity leading to induction of the cyclin-dependent kinase inhibitor p21 [ 24,25,26 ] .","In melanoma cells , but not primary melanocytes , TS induces oxidative stress and impairs the activity of the proteosome , eliciting proteotoxic stress , upregulation of heat shock and stress response gene expression , and apoptosis [ 27 ] ."}	{"In cancer cells elevated expression of the mitochondrial thioredoxin reductase 2 ( TR2 ) - thioredoxin 2 ( TRX2 ) - PRX3 antioxidant network is an adaptive response to increased mitochondrial oxidative stress .","Since inhibiting expression of PRX3 sensitizes cells to apoptosis [ 28,29 ] , this mitochondrial antioxidant enzyme has emerged as a therapeutic target in cancer [ 29 ] ."}	0.374
RELATION_GENEHPOTERM_SUP_F_G_journal.pmed.1000280.pdf_162_162_13_13_31_31_UNSUP	MCS/HP:0100790|Hernia	{13}	{31}	{In,a,third,attempt,submitted,in,July,2008,",",ReGen,again,claimed,the,MCS,was,substantially,equivalent,to,surgical,meshes,(,e.g.,",",rotator,cuff,mesh,",",anal,ﬁstula,plug,",",hernia,repair,graft,",",pelvic,ﬂoor,reconstruction,mesh,),.}	{"In December 2005 , the FDA allowed the company to shift courses and submit a 510 ( k ) claiming that the MCS was a surgical mesh .","This , and another 510 ( k ) submitted in December 2006 , were both rejected by the agency ."}	{"However , as an FDA reviewer pointed out [ 30 ] , none of these meshes are implanted in a weight-bearing joint or intended to facilitate the regrowth of articular cartilage .","The company downplayed the results of the RCT and argued that it was entitled to the less-rigorous review given to the MCS ’s predicate devices ."}	0.066
RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0065389.pdf_999_999_4_4_30_31_UNSUP	GR/HP:0001138|Optic neuropathy	{4}	{30,31}	{Libby,RT,",",Howell,GR,",",Pang,IH,",",Savinova,OV,",",lVIehalow,AK,",",et,al.,(,2007,),Inducible,nitric,oxide,synthase,",",Nos2,",",does,not,mediate,optic,neuropathy,and,retinopathy,in,the,DBA/2J,glaucoma,model,.}	{"Free radical research 40 : l47 — 153 .","doi :10.1080 / 107157605004562l9 ."}	{"Bl \\\\ ’ IC Neurosci 8 : 108 .","Underwood BR , Imarisio S , Fleming A , Rose C , Krishna G , et al. ( 2010 ) Antioxidants can inhibit basal autophagy and enhance neurodegeneration in models of polygluta ."}	0.002
RELATION_GENEHPOTERM_journal.pone.0080997.pdf_398_398_10_10_30_31	YT/HP:0001735|Acute pancreatitis	{10}	{30,31}	{Zhang,XP,",",Li,ZF,",",Liu,XG,",",Wlu,YT,",",V,"\\\\",langJX,",",et,al.,(,2005,),Effects,of,emodin,and,baicalein,on,rats,with,severe,acute,pancreatitis,.}	{"Chung HL , Yue GG , To KF , Su YL , Huang Y , et al. ( 2007 ) Effect of Scutellariae Radix extract on experimental dextran ~ sulfate sodium-induced colitis in rats .","VVorldJ Gastroenterol 13 : 560545611 ."}	{"VVorldJ Gastroenterol 1 1 : 2095 — 2100 .","Zhang X , Feng G , VVeng VV , Liang J , Lin N , et al. ( 2009 ) Protective effects of baicalin and octreotide on intestinal mucosa of rats with severe acute pancreatitis ."}	0.002
RELATION_GENEHPOTERM_journal.pone.0037814.pdf_564_564_13_13_43_43	C1/HP:0100753|Schizophrenia	{13}	{43}	{Egan,"1\\\\/IF",",",Goldberg,TE,",",Kolachana,BS,",",Callicott,JH,",",Nfazzanti,C1,"\\\\",’,I,",",et,al.,(,2001,),Effect,ofCO1,"\\\\",’,IT,Val108,/,158,1,"\\\\",’,Iet,genotype,on,frontal,lobe,function,and,risk,for,schizophrenia,.}	{"Bertolino A , Blasi G , Latorre V , Ru1 ) ino V , Rampino A , et al. ( 2006 ) Additive effects of genetic variation in dopamine regulating genes on working memory cortical activity in human brain .","J Neurosci 26 : 391843922 ."}	{"Proc Natl Acad Sci U S A 98 : 691746922 .","Fuster J1 \\\\ ’ I ( 2000 ) Executive frontal functions ."}	0
RELATION_GENEHPOTERM_SUP_F_G_journal.pone.0040754.pdf_408_408_19_19_26_28_UNSUP	SCC/HP:0002671|Basal cell carcinoma	{19}	{26,27,28}	{Patients,The,study,was,designed,to,include,10,—,20,specimens,each,from,SCC,in,immunocompetent,patients,",",from,SCC,in,organ,transplant,recipients,and,from,basal,cell,carcinomas,.}	{"The expression ( or lack of expression ) of unique elements of the innate immune system provides clues to development of the next generation of targeted immune therapy for NMSC .","Materials and Methods"}	{"Following approval by the Human Research Protection Program at the University of California , San Diego ( IRB ref .","# 071032 ) , and upon receiving written informed consent prior to biopsy , skin specimens from subsequent patients undergoing Mohs surgery for non-melanoma skin cancer at the Division of Dermatology , University of California , San Diego , from December 2009 tojune 2010 were collected ."}	0.004
RELATION_GENEHPOTERM_journal.pone.0063903.pdf_521_521_13_13_27_27	PC/HP:0001649|Tachycardia	{13}	{27}	{Lucas,KE,",",Armenian,HK,",",Debusk,K,",",Calkins,HG,",",Rowe,PC,(,2005,),Characterizing,gulf,war,illnesses,:,Neurally,mediated,hypotension,and,postural,tachycardia,syndrome,.}	{"J Neurosci .","27 : 11869411876 ."}	{"AmJ l \\\\ ’ Ied 118 : 142141427 .","Haley RVV , V ongpatanasin VV , \\\\ / Volfe GI , Bryan VVVV , Armitage R , et al. ( 2004 ) Blunted circadian variation in autonomic regulation of sinus node function in veterans with gulf war syndrome ."}	0.002
RELATION_GENEHPOTERM_journal.pone.0075100.pdf_959_959_32_32_41_43	IL-6/HP:0100647|Graves disease	{32}	{41,43}	{Salvi,"1\\\\/I",",",Girasole,G,",",Pedrazzoni,1,"\\\\",’,I,",",Passeri,1,"\\\\",’,I,",",Giuliani,N,",",et,al.,(,1996,),Increased,serum,concentrations,of,interleukin-6,(,IL-6,),and,soluble,IL-6,receptor,in,patients,with,Graves,’,disease,.}	{"J Clin Endocrinol lVIetab .","77 : l120 — 1124 ."}	{"J Clin Endocrinol lVIetab 81 : 2976 * 2979 .",.}	0.022
